seccion_nombre,agrupacion_nombre,votos_cantidad
CAÑUELAS,ALIANZA FUERZA PATRIA,114
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,60
CAÑUELAS,ALIANZA FUERZA PATRIA,100
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,58
CAÑUELAS,ALIANZA FUERZA PATRIA,114
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,55
CAÑUELAS,ALIANZA FUERZA PATRIA,57
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,23
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,86
CAÑUELAS,ALIANZA FUERZA PATRIA,94
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,82
CAÑUELAS,ALIANZA FUERZA PATRIA,97
CAÑUELAS,ALIANZA FUERZA PATRIA,122
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,77
CAÑUELAS,ALIANZA FUERZA PATRIA,87
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,83
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,84
CAÑUELAS,ALIANZA FUERZA PATRIA,86
CAÑUELAS,ALIANZA FUERZA PATRIA,123
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,73
CAÑUELAS,ALIANZA FUERZA PATRIA,107
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,76
CAÑUELAS,ALIANZA FUERZA PATRIA,107
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,62
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,78
CAÑUELAS,ALIANZA FUERZA PATRIA,105
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,96
CAÑUELAS,ALIANZA FUERZA PATRIA,84
CAÑUELAS,ALIANZA FUERZA PATRIA,115
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,77
CAÑUELAS,ALIANZA FUERZA PATRIA,95
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,76
CAÑUELAS,ALIANZA FUERZA PATRIA,99
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,77
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,76
CAÑUELAS,ALIANZA FUERZA PATRIA,96
CAÑUELAS,ALIANZA FUERZA PATRIA,102
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,62
CAÑUELAS,ALIANZA FUERZA PATRIA,92
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,85
CAÑUELAS,ALIANZA FUERZA PATRIA,29
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,25
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,99
CAÑUELAS,ALIANZA FUERZA PATRIA,78
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,107
CAÑUELAS,ALIANZA FUERZA PATRIA,74
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,112
CAÑUELAS,ALIANZA FUERZA PATRIA,87
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,108
CAÑUELAS,ALIANZA FUERZA PATRIA,83
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,27
CAÑUELAS,ALIANZA FUERZA PATRIA,19
CAÑUELAS,ALIANZA FUERZA PATRIA,50
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,40
CAÑUELAS,ALIANZA FUERZA PATRIA,48
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,125
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,68
CAÑUELAS,ALIANZA LA LIBERTAD AVANZA,51
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,112
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,84
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,129
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,66
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,108
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,81
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,142
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,77
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,121
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,75
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,88
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,109
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,84
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,126
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,121
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,85
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,135
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,76
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,91
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,110
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,90
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,71
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,128
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,87
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,126
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,124
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,76
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,105
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,91
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,87
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,110
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,80
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,132
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,67
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,155
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,64
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,123
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,75
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,99
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,90
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,119
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,77
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,112
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,85
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,110
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,71
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,108
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,91
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,115
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,83
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,99
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,97
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,98
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,118
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,96
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,132
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,78
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,128
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,69
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,109
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,109
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,74
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,125
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,73
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,119
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,69
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,106
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,68
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,135
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,74
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,123
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,58
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,122
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,67
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,104
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,85
CAPITÁN SARMIENTO,ALIANZA LA LIBERTAD AVANZA,107
CAPITÁN SARMIENTO,ALIANZA FUERZA PATRIA,63
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,101
CARLOS CASARES,ALIANZA FUERZA PATRIA,73
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,117
CARLOS CASARES,ALIANZA FUERZA PATRIA,82
CARLOS CASARES,ALIANZA FUERZA PATRIA,69
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,137
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,0
CARLOS CASARES,ALIANZA FUERZA PATRIA,0
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,116
CARLOS CASARES,ALIANZA FUERZA PATRIA,83
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,115
CARLOS CASARES,ALIANZA FUERZA PATRIA,59
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,122
CARLOS CASARES,ALIANZA FUERZA PATRIA,73
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,125
CARLOS CASARES,ALIANZA FUERZA PATRIA,67
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,121
CARLOS CASARES,ALIANZA FUERZA PATRIA,71
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,123
CARLOS CASARES,ALIANZA FUERZA PATRIA,84
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,100
CARLOS CASARES,ALIANZA FUERZA PATRIA,97
CARLOS CASARES,ALIANZA FUERZA PATRIA,66
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,130
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,0
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,140
CARLOS CASARES,ALIANZA FUERZA PATRIA,52
CARLOS CASARES,ALIANZA FUERZA PATRIA,0
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,111
CARLOS CASARES,ALIANZA FUERZA PATRIA,67
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,118
CARLOS CASARES,ALIANZA FUERZA PATRIA,74
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,122
CARLOS CASARES,ALIANZA FUERZA PATRIA,78
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,135
CARLOS CASARES,ALIANZA FUERZA PATRIA,76
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,155
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,126
CARLOS CASARES,ALIANZA FUERZA PATRIA,69
CARLOS CASARES,ALIANZA FUERZA PATRIA,63
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,118
CARLOS CASARES,ALIANZA FUERZA PATRIA,57
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,120
CARLOS CASARES,ALIANZA FUERZA PATRIA,77
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,123
CARLOS CASARES,ALIANZA FUERZA PATRIA,80
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,116
CARLOS CASARES,ALIANZA FUERZA PATRIA,62
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,116
CARLOS CASARES,ALIANZA FUERZA PATRIA,82
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,127
CARLOS CASARES,ALIANZA FUERZA PATRIA,81
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,108
CARLOS CASARES,ALIANZA FUERZA PATRIA,81
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,108
CARLOS CASARES,ALIANZA FUERZA PATRIA,83
CARLOS CASARES,ALIANZA FUERZA PATRIA,104
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,90
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,136
CARLOS CASARES,ALIANZA FUERZA PATRIA,69
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,115
CARLOS CASARES,ALIANZA FUERZA PATRIA,72
CARLOS CASARES,ALIANZA FUERZA PATRIA,88
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,111
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,121
CARLOS CASARES,ALIANZA FUERZA PATRIA,60
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,145
CARLOS CASARES,ALIANZA FUERZA PATRIA,70
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,125
CARLOS CASARES,ALIANZA FUERZA PATRIA,72
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,133
CARLOS CASARES,ALIANZA FUERZA PATRIA,60
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,151
CARLOS CASARES,ALIANZA FUERZA PATRIA,54
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,109
CARLOS CASARES,ALIANZA FUERZA PATRIA,77
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,146
CARLOS CASARES,ALIANZA FUERZA PATRIA,80
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,136
CARLOS CASARES,ALIANZA FUERZA PATRIA,55
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,124
CARLOS CASARES,ALIANZA FUERZA PATRIA,86
CARLOS CASARES,ALIANZA FUERZA PATRIA,90
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,111
CARLOS CASARES,ALIANZA FUERZA PATRIA,78
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,99
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,98
CARLOS CASARES,ALIANZA FUERZA PATRIA,94
CARLOS CASARES,ALIANZA FUERZA PATRIA,77
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,116
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,146
CARLOS CASARES,ALIANZA FUERZA PATRIA,58
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,126
CARLOS CASARES,ALIANZA FUERZA PATRIA,63
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,130
CARLOS CASARES,ALIANZA FUERZA PATRIA,68
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,118
CARLOS CASARES,ALIANZA FUERZA PATRIA,66
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,123
CARLOS CASARES,ALIANZA FUERZA PATRIA,86
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,131
CARLOS CASARES,ALIANZA FUERZA PATRIA,78
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,78
CARLOS CASARES,ALIANZA FUERZA PATRIA,30
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,7
CARLOS CASARES,ALIANZA FUERZA PATRIA,3
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,111
CARLOS CASARES,ALIANZA FUERZA PATRIA,64
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,62
CARLOS CASARES,ALIANZA FUERZA PATRIA,52
CARLOS CASARES,ALIANZA FUERZA PATRIA,27
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,20
CARLOS CASARES,ALIANZA FUERZA PATRIA,106
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,76
CARLOS CASARES,ALIANZA FUERZA PATRIA,25
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,39
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,35
CARLOS CASARES,ALIANZA FUERZA PATRIA,22
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,40
CARLOS CASARES,ALIANZA FUERZA PATRIA,9
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,117
CARLOS CASARES,ALIANZA FUERZA PATRIA,91
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,50
CARLOS CASARES,ALIANZA FUERZA PATRIA,35
CARLOS CASARES,ALIANZA LA LIBERTAD AVANZA,58
CARLOS CASARES,ALIANZA FUERZA PATRIA,23
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,151
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,78
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,106
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,95
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,137
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,76
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,109
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,101
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,121
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,78
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,117
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,80
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,127
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,92
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,135
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,70
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,119
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,90
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,100
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,88
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,77
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,133
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,122
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,101
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,122
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,84
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,135
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,91
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,113
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,96
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,53
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,51
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,67
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,125
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,50
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,41
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,62
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,50
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,66
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,62
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,135
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,83
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,93
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,76
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,116
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,112
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,99
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,130
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,109
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,112
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,102
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,93
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,130
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,95
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,111
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,101
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,110
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,97
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,122
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,102
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,50
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,54
CARLOS TEJEDOR,ALIANZA FUERZA PATRIA,52
CARLOS TEJEDOR,ALIANZA LA LIBERTAD AVANZA,71
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,109
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,93
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,119
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,71
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,115
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,111
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,77
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,77
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,123
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,86
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,0
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,0
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,117
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,81
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,129
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,68
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,117
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,83
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,131
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,81
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,128
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,148
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,61
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,75
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,153
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,64
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,123
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,61
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,138
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,72
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,104
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,93
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,132
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,96
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,75
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,126
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,120
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,88
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,145
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,69
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,119
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,92
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,108
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,88
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,140
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,70
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,119
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,69
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,139
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,85
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,130
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,65
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,132
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,77
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,133
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,80
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,117
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,93
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,82
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,119
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,117
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,88
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,86
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,83
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,73
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,119
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,129
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,83
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,128
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,83
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,135
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,76
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,105
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,84
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,55
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,94
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,108
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,71
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,59
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,39
CARMEN DE ARECO,ALIANZA LA LIBERTAD AVANZA,66
CARMEN DE ARECO,ALIANZA FUERZA PATRIA,30
PATAGONES,ALIANZA LA LIBERTAD AVANZA,79
PATAGONES,ALIANZA FUERZA PATRIA,77
PATAGONES,ALIANZA FUERZA PATRIA,90
PATAGONES,ALIANZA LA LIBERTAD AVANZA,86
PATAGONES,ALIANZA FUERZA PATRIA,104
PATAGONES,ALIANZA LA LIBERTAD AVANZA,91
PATAGONES,ALIANZA LA LIBERTAD AVANZA,100
PATAGONES,ALIANZA FUERZA PATRIA,89
PATAGONES,ALIANZA LA LIBERTAD AVANZA,89
PATAGONES,ALIANZA FUERZA PATRIA,87
PATAGONES,ALIANZA LA LIBERTAD AVANZA,98
PATAGONES,ALIANZA FUERZA PATRIA,81
PATAGONES,ALIANZA LA LIBERTAD AVANZA,99
PATAGONES,ALIANZA FUERZA PATRIA,84
PATAGONES,ALIANZA LA LIBERTAD AVANZA,102
PATAGONES,ALIANZA FUERZA PATRIA,96
PATAGONES,ALIANZA FUERZA PATRIA,101
PATAGONES,ALIANZA LA LIBERTAD AVANZA,94
PATAGONES,ALIANZA FUERZA PATRIA,108
PATAGONES,ALIANZA LA LIBERTAD AVANZA,69
PATAGONES,ALIANZA FUERZA PATRIA,104
PATAGONES,ALIANZA LA LIBERTAD AVANZA,77
